Source;Compte;Date;Date de valeur;Débit;Crédit;Libellé;Solde;catégorie
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);03/02/2022;03/02/2022;0;21;Vir CPAM Haut-Rhin;1154.9900000000007;F
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);03/02/2022;03/02/2022;-41.48;0;Pharmacie;1113.5100000000007;F
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);03/02/2022;03/02/2022;-525;0;Bijout filon d'or;588.5100000000002;W
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);03/02/2022;03/02/2022;-129.98;0;Course L'eclerc;458.53000000000065;A
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);03/02/2022;03/02/2022;-55.6;0;Station Essence Magasin U;402.9300000000003;E
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);04/02/2022;04/02/2022;-64;0;Restaurant Maharaja;338.9300000000003;R
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);04/02/2022;04/02/2022;-4;0;Restaurant Molly malone;334.9300000000003;R
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);06/02/2022;06/02/2022;0;200;Virement;534.9300000000003;X
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);07/02/2022;07/02/2022;-3.35;0;Frais Banquaire;531.5799999999999;B
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);07/02/2022;07/02/2022;-48.41;0;Auchan;483.1700000000001;A
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);07/02/2022;07/02/2022;-130;0;Maison Rouge;353.1700000000001;R
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);08/02/2022;08/02/2022;-29.77;0;Playstation;323.39999999999964;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);10/02/2022;10/02/2022;-9.17;0;Lidl;314.22999999999956;A
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);14/02/2022;14/02/2022;-22.8;0;Cinema;291.4299999999994;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);14/02/2022;14/02/2022;-38;0;Au bureau;253.42999999999938;R
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);14/02/2022;14/02/2022;-65.3;0;Course L'eclerc;188.1299999999992;E
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);14/02/2022;14/02/2022;-7.35;0;lidl;180.77999999999884;A
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);14/02/2022;14/02/2022;-60.99;0;Course L'eclerc;119.78999999999905;E
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);14/02/2022;14/02/2022;-15.99;0;Apple book;103.79999999999927;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);15/02/2022;15/02/2022;-34.2;0;Cristal Bowling;69.59999999999945;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);15/02/2022;15/02/2022;-3.4;0;Cristal Bowling;66.19999999999982;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);16/02/2022;16/02/2022;-33.9;0;Médecin (DR Roukos);32.30000000000018;F
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);16/02/2022;16/02/2022;0;400;Virement;432.3000000000002;X
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);21/02/2022;21/02/2022;-17.99;0;Apple book;414.3100000000004;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);21/02/2022;21/02/2022;-1.99;0;Apple book;412.3200000000006;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);21/02/2022;21/02/2022;-18.99;0;Apple book;393.33000000000084;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);21/02/2022;21/02/2022;-14.99;0;Apple book;378.34000000000106;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);23/02/2022;23/02/2022;-2.67;0;Lidl;375.670000000001;A
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);23/02/2022;23/02/2022;-2.99;0;Apple book;372.6800000000012;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);24/02/2022;24/02/2022;-100;0;Vir N263;272.6800000000012;X
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);28/02/2022;28/02/2022;-69.99;0;Playstation Game;202.69000000000142;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);28/02/2022;28/02/2022;-15;0;Remboursement;187.69000000000142;X
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);28/02/2022;28/02/2022;0;4800;Salaire de Janvier;4987.690000000001;Y
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);01/03/2022;01/03/2022;-9.99;0;Apple book;4977.700000000002;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);01/03/2022;01/03/2022;-0.45;0;Frais bancaire;4977.250000000002;B
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);01/03/2022;01/03/2022;-4.99;0;Crunchyroll;4972.260000000002;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);01/03/2022;01/03/2022;-4700;0;Vir livret bleu;272.26000000000204;X
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);02/03/2022;02/03/2022;-37.11;0;Deliveroo;235.15000000000146;R
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);02/03/2022;02/03/2022;-23.9;0;Médecin (DR Roukos);211.25000000000182;F
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);03/03/2022;03/03/2022;-5.95;0;La Sandwcherie;205.3000000000011;A
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);03/03/2022;03/03/2022;-37.45;0;intermarché;167.85000000000036;E
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);04/03/2022;04/03/2022;-2;0;Rhenapark;165.85000000000036;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);05/03/2022;05/03/2022;0;600;Vir de Léopaul;765.8500000000004;X
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);07/03/2022;07/03/2022;-63.41;0;Course L'eclerc;702.4400000000005;E
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);07/03/2022;07/03/2022;-3.35;0;Frais banquaire;699.0900000000001;B
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);07/03/2022;07/03/2022;-7.99;0;Apple book;691.1000000000004;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);08/03/2022;08/03/2022;-7.99;0;Apple book;683.1100000000006;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);08/03/2022;08/03/2022;-87.99;0;Apple;595.1200000000008;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);08/03/2022;08/03/2022;-3.66;0;lidl;591.460000000001;A
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);08/03/2022;08/03/2022;-400;0;Vir livret bleu;191.46000000000095;X
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);10/03/2022;10/03/2022;-15.98;0;Apple book;175.48000000000138;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);11/03/2022;11/03/2022;-7.99;0;Apple book;167.4900000000016;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);14/03/2022;14/03/2022;-14.97;0;Apple book;152.52000000000226;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);14/03/2022;14/03/2022;-5.8;0;ECGM;146.72000000000298;T
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);14/03/2022;14/03/2022;-42.8;0;Sushido;103.92000000000371;R
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);14/03/2022;14/03/2022;-25.8;0;SNCF;78.12000000000444;T
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);15/03/2022;15/03/2022;-14.97;0;Apple Book;63.15000000000509;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);15/03/2022;15/03/2022;0;95.54;Vir de Léopaul;158.69000000000597;X
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);15/03/2022;15/03/2022;-4.99;0;Apple Book;153.70000000000618;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);15/03/2022;15/03/2022;-10;0;Hazal;143.70000000000618;R
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);16/03/2022;16/03/2022;-14.48;0;Apple book;129.22000000000662;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);16/03/2022;16/03/2022;-8.99;0;Apple book;120.23000000000684;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);21/03/2022;21/03/2022;-65.85;0;intermarché;54.380000000006476;E
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);22/03/2022;22/03/2022;-4.99;0;Apple book;49.390000000006694;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);22/03/2022;22/03/2022;-49.99;0;Deliveroo;-0.5999999999930878;R
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);22/03/2022;22/03/2022;-8.5;0;La Faille;-9.099999999993088;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);23/03/2022;23/03/2022;0;200;Virement Léopaul;190.9000000000069;X
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);25/03/2022;25/03/2022;-70.12;0;Station Essence E.lecler;120.78000000000611;E
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);28/03/2022;28/03/2022;-60.11;0;Auchan;60.67000000000553;A
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);28/03/2022;28/03/2022;-8;0;Communication Intervention;52.67000000000553;B
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);28/03/2022;28/03/2022;-52;0;Seoul Station;0.6700000000055297;R
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);28/03/2022;28/03/2022;-5.4;0;La Sandwcherie;-4.7299999999941065;R
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);28/03/2022;28/03/2022;-50;0;Piloti;-54.72999999999411;R
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);29/03/2022;29/03/2022;-40;0;Retrait societé general;-94.7299999999941;C
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);29/03/2022;29/03/2022;-19.61;0;GHRMSA;-114.33999999999469;F
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);29/03/2022;29/03/2022;0;500;Virement Léopaul;385.6600000000053;X
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);30/03/2022;30/03/2022;0;3800;Leo;4185.660000000005;Y
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);31/03/2022;31/03/2022;-3500;0;Vir livret bleu;685.6600000000053;X
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);31/03/2022;31/03/2022;-10.9;0;Boulangerie G;674.7600000000057;A
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);01/04/2022;01/04/2022;-1.65;0;Selecta;673.110000000006;A
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);04/04/2022;04/04/2022;-52;0;intermarché;621.110000000006;E
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);04/04/2022;04/04/2022;-17.3;0;La Sandwicherie;603.8100000000068;A
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);04/04/2022;04/04/2022;-40.43;0;Auchan;563.3800000000065;A
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);04/04/2022;04/04/2022;-6.9;0;Indigo;556.4800000000068;T
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);04/04/2022;04/04/2022;-4.22;0;lidl;552.2600000000075;A
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);04/04/2022;04/04/2022;-4;0;Pharmacie;548.2600000000075;F
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);04/04/2022;04/04/2022;-7.2;0;Boulangerie Paul;541.0600000000068;A
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);05/04/2022;05/04/2022;-15.94;0;Encrage;525.1200000000063;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);05/04/2022;05/04/2022;0;30.38;Equilibre réel;555.5000000000055;X
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);05/04/2022;05/04/2022;-2.8;0;Aeroport;552.7000000000062;T
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);06/04/2022;06/04/2022;-25.49;0;Steam;527.2100000000064;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);06/04/2022;06/04/2022;-34.45;0;intermarché;492.7600000000057;E
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);06/04/2022;06/04/2022;-50;0;Psychologue;442.7600000000057;F
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);06/04/2022;06/04/2022;-2;0;Commune de mulhouse;440.7600000000057;T
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);06/04/2022;06/04/2022;-48;0;Dr Angel;392.7600000000057;F
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);06/04/2022;06/04/2022;-35;0;SUMUP;357.7600000000057;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);06/04/2022;06/04/2022;-150;0;N26;207.76000000000568;X
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);07/04/2022;07/04/2022;-30;0;HAPPY;177.76000000000568;M
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);07/04/2022;07/04/2022;-9.98;0;Apple Book;167.7800000000061;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);07/04/2022;07/04/2022;-27.84;0;Course L'eclerc;139.94000000000597;A
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);07/04/2022;07/04/2022;0;1200;Maraige L et A;1339.940000000006;W
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);08/04/2022;08/04/2022;0;28.85;Vir CPAM Haut-Rhin;1368.7900000000063;F
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);08/04/2022;08/04/2022;-3.35;0;Frais bancaire;1365.440000000006;B
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);08/04/2022;08/04/2022;-1000;0;Vir livret bleu;365.4400000000078;X
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);08/04/2022;08/04/2022;-10.99;0;Apple Book;354.4500000000062;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);08/04/2022;08/04/2022;-60;0;Cadeau Batiste;294.4500000000062;C
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);08/04/2022;08/04/2022;-19.06;0;Pharmacie;275.3900000000049;F
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);09/04/2022;09/04/2022;0;300;Vir Leo;575.3900000000067;X
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);10/04/2022;10/04/2022;0;200;Mariage Amandine et léo;775.3900000000067;W
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);11/04/2022;11/04/2022;-46.72;0;intermarché;728.6700000000055;E
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);11/04/2022;11/04/2022;0;100;vir léo;828.6700000000055;X
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);12/04/2022;12/04/2022;-154;0;le grain de sel;674.6700000000055;R
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);13/04/2022;13/04/2022;-10.5;0;le palais des D;664.1700000000055;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);15/04/2022;15/04/2022;-3.9;0;Pci La sorne;660.2700000000041;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);18/04/2022;18/04/2022;-55.68;0;La Presse;604.5900000000038;H
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);18/04/2022;18/04/2022;-80.16;0;ESSFLOREALY;524.4300000000039;H
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);19/04/2022;19/04/2022;0;400;Vir de Léopaul;924.4300000000039;X
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);19/04/2022;19/04/2022;-18.6;0;MiEANDYOU;905.8300000000054;A
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);20/04/2022;20/04/2022;-49.9;0;Steam;855.9300000000039;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);21/04/2022;21/04/2022;-19.99;0;Steam;835.9400000000023;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);21/04/2022;21/04/2022;-4.99;0;Apple Book;830.9500000000007;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);21/04/2022;21/04/2022;-34.26;0;CAF;796.6900000000023;F
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);22/04/2022;22/04/2022;0;200;Vir Olivier et Martha Fillod;996.6900000000023;W
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);22/04/2022;22/04/2022;-50;0;Cora;946.6900000000023;E
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);22/04/2022;22/04/2022;-106.41;0;Auchan;840.2800000000025;A
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);24/04/2022;24/04/2022;-200;0;Vir livret bleu;640.2800000000025;X
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);25/04/2022;25/04/2022;-38.86;0;Auchan;601.4200000000019;A
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);25/04/2022;25/04/2022;-30;0;Societé général;571.4200000000019;B
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);26/04/2022;26/04/2022;-39.48;0;Auchan;531.9400000000023;A
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);28/04/2022;28/04/2022;-55.74;0;intermarché;476.2000000000007;E
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);29/04/2022;29/04/2022;-20.99;0;Steam;455.2099999999991;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);29/04/2022;29/04/2022;-74.45;0;Encrage;380.7599999999984;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);30/04/2022;30/04/2022;-2;0;F VIR. INSTANTANES EMIS DU MOIS 2 VIR, MOIS AVRIL 22;357.7699999999968;B
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);02/05/2022;02/05/2022;-26.5;0;PAIEMENT PSC 2904 BRUNSTATT PINOCCHIETTO SC CARTE 43104615;331.2699999999968;R
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);02/05/2022;02/05/2022;-65.88;0;PAIEMENT CB 2804 HAGENTHAL LE COLRUYT HAGENTHA CARTE 43104615;265.3899999999958;A
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);03/05/2022;03/05/2022;0;500;VIR DE M LEOPAUL VOGT;765.3899999999958;X
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);05/05/2022;05/05/2022;-3000;0;VIR LIVRET BLEU;-2234.610000000004;X
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);05/05/2022;05/05/2022;0;2800;LEO SALAIRE;565.3899999999958;Y
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);06/05/2022;06/05/2022;-3.35;0;F COTIS EUC JEUNE;562.0399999999972;B
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);10/05/2022;10/05/2022;-15;0;PAIEMENT PSC 0905 ST LOUIS CINEMA LA COUPOL CARTE 43104615;547.0399999999972;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);12/05/2022;12/05/2022;-20;0;PAIEMENT PSC 1005 BRUNSTATT DID NES BRUNS CARTE 43104615;527.0399999999972;R
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);15/05/2022;15/05/2022;0;1000;VIR INST M OU MME ANDRE VOGT MARIAGE A&L;1527.0399999999972;W
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);15/05/2022;15/05/2022;0;1000;VIR INST MME VOGT KOEHL ELSA MARIAGE A&L;2527.0399999999972;W
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);16/05/2022;16/05/2022;-56.93;0;PAIEMENT CB 1305 BARTENHEIM INTERMARCHE DAC CARTE 43104615;2470.109999999997;E
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);16/05/2022;16/05/2022;-55;0;PAIEMENT CB 1305 STRASBOURG IZANAGI CARTE 43104615;2415.109999999997;R
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);16/05/2022;16/05/2022;-680.42;0;PAIEMENT CB 1505 318-488-4000 AIRBNB * HMK853S CARTE 43104615;1734.6899999999987;W
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);18/05/2022;18/05/2022;-15;0;ADHESION PART SOCIALE A M VOGT LEOPAUL;1719.6899999999987;B
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);21/05/2022;21/05/2022;-200;0;VIR INST N26 LEOPAUL VG21412AC1ZXX001;1519.6899999999987;X
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);25/05/2022;25/05/2022;-56.47;0;PAIEMENT CB 2405 ALTKIRCH E.LECLERC CARTE 43104615;1463.2199999999975;A
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);25/05/2022;25/05/2022;-19.65;0;PAIEMENT PSC 2405 ALTKIRCH E.LECLERC CARTE 43104615;1443.569999999996;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);25/05/2022;25/05/2022;-68.78;0;PAIEMENT CB 2405 ALTKIRCH E.LECLERC S/S CARTE 43104615;1374.7899999999972;E
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);25/05/2022;25/05/2022;-42.44;0;PAIEMENT PSC 2405 ALTKIRCH E.LECLERC CARTE 43104615;1332.3499999999985;A
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);26/05/2022;26/05/2022;0;2000;VIR DE M LEOPAUL VOGT;3332.3499999999985;X
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);26/05/2022;26/05/2022;-39.66;0;PAIEMENT PSC 2405 BRUNSTATT DID DR ROUKOS CARTE 43104615;3292.6899999999987;F
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);26/05/2022;26/05/2022;-10.83;0;PAIEMENT PSC 2405 ALTKIRCH PHARM ST MORAND CARTE 43104615;3281.859999999997;F
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);27/05/2022;27/05/2022;0;5238.65;VIR DE M LEOPAUL VOGT C03D22147L04407;8520.509999999998;Y
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);27/05/2022;27/05/2022;-5200;0;VIR LEOPAUL;3320.5099999999984;X
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);27/05/2022;27/05/2022;-8.99;0;PAIEMENT CB 2505 PARIS 8 WP SONY CARTE 43104615;3311.519999999997;D
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);28/05/2022;28/05/2022;-1400;0;VIR SEPA ORDI AMANDINE;1911.5199999999968;M
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);29/05/2022;29/05/2022;-1000;0;VIR LIVRET BLEU;911.5199999999968;X
CCAL_01.01.2022_31.12.2024.csv;Compte courant (A&L);31/05/2022;31/05/2022;-18.3;0;PAIEMENT PSC 2805 LAVIGNY FRUITIERE COTEAU CARTE 43104615;893.2199999999975;A
