Source;Compte;Date;Date de valeur;Débit;Crédit;Libellé;Solde;catégorie
FOR_01.10.2024_31.12.2024.csv;Fortuneo CC;27/11/2024;27/11/2024;-11000;0;VIR Virement avec Fortuneo Livre;377.3299999999999;X
FOR_01.10.2024_31.12.2024.csv;Fortuneo CC;28/11/2024;28/11/2024;-13;0;CARTE 27/11 LUNI'K OTTMARSHEIM;364.3299999999999;R
FOR_01.10.2024_31.12.2024.csv;Fortuneo CC;28/11/2024;28/11/2024;-8.5;0;CARTE 27/11 LUNI'K OTTMARSHEIM;355.8299999999999;R
FOR_01.10.2024_31.12.2024.csv;Fortuneo CC;02/12/2024;02/12/2024;0;2000;VIR M OU MME LEOPAUL VOGT;2355.83;X
FOR_01.10.2024_31.12.2024.csv;Fortuneo CC;02/12/2024;02/12/2024;-2000;0;VIR Virement avec Fortuneo Livre;355.8299999999999;X
FOR_01.10.2024_31.12.2024.csv;Fortuneo CC;02/12/2024;02/12/2024;-22.18;0;CARTE 30/11 E.LECLERC ST LOUIS;333.64999999999964;A
FOR_01.10.2024_31.12.2024.csv;Fortuneo CC;02/12/2024;02/12/2024;-10.1;0;CARTE 01/12 BOULANG WELTER BLOTZHEIM;323.5499999999993;A
FOR_01.10.2024_31.12.2024.csv;Fortuneo CC;03/12/2024;03/12/2024;0;2000;VIR M OU MME LEOPAUL VOGT;2323.5499999999975;X
FOR_01.10.2024_31.12.2024.csv;Fortuneo CC;04/12/2024;04/12/2024;-9.58;0;CARTE 03/12 BOUCHERIE DES 3 BLOTZHEIM;2313.9699999999975;A
FOR_01.10.2024_31.12.2024.csv;Fortuneo CC;06/12/2024;06/12/2024;-2000;0;VIR Virement avec Fortuneo Livre;313.9699999999975;X
FOR_01.10.2024_31.12.2024.csv;Fortuneo CC;09/12/2024;09/12/2024;-37.07;0;CARTE 07/12 SATORIZ BLOTZHEI BLOTZHEIM;276.8999999999978;A
FOR_01.10.2024_31.12.2024.csv;Fortuneo CC;09/12/2024;09/12/2024;-24;0;CARTE 07/12 UNE FLEUR BLOTZ BLOTZHEIM;252.89999999999782;A
FOR_01.10.2024_31.12.2024.csv;Fortuneo CC;09/12/2024;09/12/2024;-16.16;0;CARTE 07/12 E.LECLERC BLOTZHEIM;236.73999999999796;A
FOR_01.10.2024_31.12.2024.csv;Fortuneo CC;09/12/2024;09/12/2024;-9;0;CARTE 07/12 MCDONALDS 589 CONFL0000589/;227.73999999999796;R
FOR_01.10.2024_31.12.2024.csv;Fortuneo CC;09/12/2024;09/12/2024;-18.76;0;CARTE 07/12 BOUCHERIE DES 3 BLOTZHEIM;208.97999999999956;A
FOR_01.10.2024_31.12.2024.csv;Fortuneo CC;09/12/2024;09/12/2024;-29.9;0;CARTE 07/12 A & S BLOTZHEIM BLOTZHEIM;179.0799999999981;A
FOR_01.10.2024_31.12.2024.csv;Fortuneo CC;16/12/2024;16/12/2024;-21.13;0;CARTE 14/12 E.LECLERC ST LOUIS;157.9499999999971;A
FOR_01.10.2024_31.12.2024.csv;Fortuneo CC;16/12/2024;16/12/2024;-23.36;0;CARTE 14/12 E.LECLERC ST LOUIS;134.5899999999965;A
FOR_01.10.2024_31.12.2024.csv;Fortuneo CC;16/12/2024;16/12/2024;-15.57;0;CARTE 14/12 BOUCHERIE DES 3 BLOTZHEIM;119.0199999999968;A
FOR_01.10.2024_31.12.2024.csv;Fortuneo CC;16/12/2024;16/12/2024;-5.38;0;CARTE 14/12 E.LECLERC ST LOUIS;113.63999999999578;A
FOR_01.10.2024_31.12.2024.csv;Fortuneo CC;23/12/2024;23/12/2024;-3.95;0;CARTE 22/12 BOULANG WELTER BLOTZHEIM;109.68999999999505;A
FOR_01.10.2024_31.12.2024.csv;Fortuneo CC;23/12/2024;23/12/2024;-63.77;0;CARTE 21/12 E.LECLERC BLOTZHEIM;45.919999999994616;A
FOR_01.10.2024_31.12.2024.csv;Fortuneo CC;30/12/2024;30/12/2024;0;2000;VIR M OU MME LEOPAUL VOGT;2045.9199999999946;X
FOR_01.10.2024_31.12.2024.csv;Fortuneo CC;30/12/2024;30/12/2024;0;109.26;VIR M OU MME LEOPAUL VOGT;2155.179999999993;X
FOR_01.10.2024_31.12.2024.csv;Fortuneo CC;30/12/2024;30/12/2024;-2000;0;VIR Virement avec Fortuneo Livre;155.17999999999302;X
FOR_01.10.2024_31.12.2024.csv;Fortuneo CC;30/12/2024;30/12/2024;-7.7;0;CARTE 27/12 PHARMACIE FRANCE 68 SAINT LOUIS;147.4799999999923;F
